,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
868,Varanda K.,gxenfMCxf4WcAm0BKJnPnQ,5.0,I happened to be in town when they announced they were voted best chicken in America last year  Camesign on the door says they ran out of food and would open back up in a few hours  Time flies and it was worth it  Tried the buddha bowl  chicken wings  Extremely tasty sauced correctly bigger and whatever adjective you want to insert hereStaff was cool and friendly Very upfront about the wait and told plenty of jokes to ease the then frantic atmosphereWish I brought some for the plane ride back home to LA  Ill make sure I come here when Im in town again,2011-05-27,"West Covina, CA","['happen', 'town', 'announc', 'vote', 'best', 'chicken', 'america', 'last', 'year', 'camesign', 'door', 'say', 'ran', 'food', 'would', 'open', 'back', 'hour', 'time', 'fli', 'wa', 'worth', 'tri', 'buddha', 'bowl', 'chicken', 'wing', 'extrem', 'tasti', 'sauc', 'correctli', 'bigger', 'whatev', 'adject', 'want', 'insert', 'herestaff', 'wa', 'cool', 'friendli', 'veri', 'upfront', 'wait', 'told', 'plenti', 'joke', 'eas', 'frantic', 'atmospherewish', 'brought', 'plane', 'ride', 'back', 'home', 'la', 'ill', 'make', 'sure', 'come', 'im', 'town']","[('happen', 'town'), ('town', 'announc'), ('announc', 'vote'), ('vote', 'best'), ('best', 'chicken'), ('chicken', 'america'), ('america', 'last'), ('last', 'year'), ('year', 'camesign'), ('camesign', 'door'), ('door', 'say'), ('say', 'ran'), ('ran', 'food'), ('food', 'would'), ('would', 'open'), ('open', 'back'), ('back', 'hour'), ('hour', 'time'), ('time', 'fli'), ('fli', 'wa'), ('wa', 'worth'), ('worth', 'tri'), ('tri', 'buddha'), ('buddha', 'bowl'), ('bowl', 'chicken'), ('chicken', 'wing'), ('wing', 'extrem'), ('extrem', 'tasti'), ('tasti', 'sauc'), ('sauc', 'correctli'), ('correctli', 'bigger'), ('bigger', 'whatev'), ('whatev', 'adject'), ('adject', 'want'), ('want', 'insert'), ('insert', 'herestaff'), ('herestaff', 'wa'), ('wa', 'cool'), ('cool', 'friendli'), ('friendli', 'veri'), ('veri', 'upfront'), ('upfront', 'wait'), ('wait', 'told'), ('told', 'plenti'), ('plenti', 'joke'), ('joke', 'eas'), ('eas', 'frantic'), ('frantic', 'atmospherewish'), ('atmospherewish', 'brought'), ('brought', 'plane'), ('plane', 'ride'), ('ride', 'back'), ('back', 'home'), ('home', 'la'), ('la', 'ill'), ('ill', 'make'), ('make', 'sure'), ('sure', 'come'), ('come', 'im'), ('im', 'town')]"
869,Heather R.,iInxoK0HW9R3Q0WAsYtLfg,3.0,Korean fried chicken is muy delicioso The sauces were tasty and the chicken was tender and juicy Just the way I like it I do feel theyre a little over priced for the actual portion size but they definitely know their chicken The staff is fun and quirky which fits the neighborhood And I love that they have coat racks to accommodate their patrons during the fall winter and spring months since their seating has a tendency to be a bit awkward its arranged as if youre joining a bunch of strangers at a hibachi grill I hear the salads are awesome and theyre next on my list to try,2011-05-29,"Chicago, IL","['korean', 'fri', 'chicken', 'muy', 'delicioso', 'sauc', 'tasti', 'chicken', 'wa', 'tender', 'juici', 'way', 'like', 'feel', 'theyr', 'littl', 'price', 'actual', 'portion', 'size', 'definit', 'know', 'chicken', 'staff', 'fun', 'quirki', 'fit', 'neighborhood', 'love', 'coat', 'rack', 'accommod', 'patron', 'dure', 'fall', 'winter', 'spring', 'month', 'sinc', 'seat', 'ha', 'tendenc', 'bit', 'awkward', 'arrang', 'join', 'bunch', 'stranger', 'hibachi', 'grill', 'hear', 'salad', 'awesom', 'theyr', 'next', 'list', 'tri']","[('korean', 'fri'), ('fri', 'chicken'), ('chicken', 'muy'), ('muy', 'delicioso'), ('delicioso', 'sauc'), ('sauc', 'tasti'), ('tasti', 'chicken'), ('chicken', 'wa'), ('wa', 'tender'), ('tender', 'juici'), ('juici', 'way'), ('way', 'like'), ('like', 'feel'), ('feel', 'theyr'), ('theyr', 'littl'), ('littl', 'price'), ('price', 'actual'), ('actual', 'portion'), ('portion', 'size'), ('size', 'definit'), ('definit', 'know'), ('know', 'chicken'), ('chicken', 'staff'), ('staff', 'fun'), ('fun', 'quirki'), ('quirki', 'fit'), ('fit', 'neighborhood'), ('neighborhood', 'love'), ('love', 'coat'), ('coat', 'rack'), ('rack', 'accommod'), ('accommod', 'patron'), ('patron', 'dure'), ('dure', 'fall'), ('fall', 'winter'), ('winter', 'spring'), ('spring', 'month'), ('month', 'sinc'), ('sinc', 'seat'), ('seat', 'ha'), ('ha', 'tendenc'), ('tendenc', 'bit'), ('bit', 'awkward'), ('awkward', 'arrang'), ('arrang', 'join'), ('join', 'bunch'), ('bunch', 'stranger'), ('stranger', 'hibachi'), ('hibachi', 'grill'), ('grill', 'hear'), ('hear', 'salad'), ('salad', 'awesom'), ('awesom', 'theyr'), ('theyr', 'next'), ('next', 'list'), ('list', 'tri')]"
870,Sam S.,jqIBmFzXiDfsaf3ZYmXj8Q,2.0,Maybe it was a bad day at Crisp but I was not impressed by their food service or ambiance I mean the chicken didnt taste bad It just wasnt special in my opinion It may have helped if I had room to actually eat my chicken Since they appear to be doing well perhaps they will expand their seating and overall room in the future In the end I would much rather eat at about any South side joint that serves up real fried chicken soul food style,2011-07-31,"Chicago, IL","['mayb', 'wa', 'bad', 'day', 'crisp', 'wa', 'impress', 'food', 'servic', 'ambianc', 'mean', 'chicken', 'didnt', 'tast', 'bad', 'wasnt', 'special', 'opinion', 'may', 'help', 'room', 'actual', 'eat', 'chicken', 'sinc', 'appear', 'well', 'perhap', 'expand', 'seat', 'overal', 'room', 'futur', 'end', 'would', 'much', 'rather', 'eat', 'ani', 'south', 'side', 'joint', 'serv', 'real', 'fri', 'chicken', 'soul', 'food', 'style']","[('mayb', 'wa'), ('wa', 'bad'), ('bad', 'day'), ('day', 'crisp'), ('crisp', 'wa'), ('wa', 'impress'), ('impress', 'food'), ('food', 'servic'), ('servic', 'ambianc'), ('ambianc', 'mean'), ('mean', 'chicken'), ('chicken', 'didnt'), ('didnt', 'tast'), ('tast', 'bad'), ('bad', 'wasnt'), ('wasnt', 'special'), ('special', 'opinion'), ('opinion', 'may'), ('may', 'help'), ('help', 'room'), ('room', 'actual'), ('actual', 'eat'), ('eat', 'chicken'), ('chicken', 'sinc'), ('sinc', 'appear'), ('appear', 'well'), ('well', 'perhap'), ('perhap', 'expand'), ('expand', 'seat'), ('seat', 'overal'), ('overal', 'room'), ('room', 'futur'), ('futur', 'end'), ('end', 'would'), ('would', 'much'), ('much', 'rather'), ('rather', 'eat'), ('eat', 'ani'), ('ani', 'south'), ('south', 'side'), ('side', 'joint'), ('joint', 'serv'), ('serv', 'real'), ('real', 'fri'), ('fri', 'chicken'), ('chicken', 'soul'), ('soul', 'food'), ('food', 'style')]"
871,Kim E.,zv-7HZ7lNXfKSxcQ7O4FQA,3.0,At the risk of subjecting myself to online harassment Dont get me wrong I really loved their wings We tried the Crisp BBQ sauce which was fantastic The wings were fried just right the meat was tender I walked away with my face sufficiently covered in sauce etc However we also dabbled in the other half of their menu and went with the Seoul Sensation burrito The burrito was frankly boring and just downright not tasty at all  I made it through only a couple bites and had to go back to the wings poor me The burrito is really missing that kick that spice that actual taste that makes you come back for more The Atomic Sauce that came with it was some sort of ranch dressingbased sauce and just did nothing for it and for a burrito at a Korean restaurant I tend to expect a little more out of my sauces I think these guys have a good thing going with their chicken and I would stick to that on my next visit They seem to have a lot going on with their menu  however when one part of the meal is a complete home run its an even bigger letdown when the other part is a complete miss,2011-08-22,"Chicago, IL","['risk', 'subject', 'onlin', 'harass', 'dont', 'get', 'wrong', 'realli', 'love', 'wing', 'tri', 'crisp', 'bbq', 'sauc', 'wa', 'fantast', 'wing', 'fri', 'right', 'meat', 'wa', 'tender', 'walk', 'away', 'face', 'suffici', 'cover', 'sauc', 'etc', 'howev', 'also', 'dabbl', 'half', 'menu', 'went', 'seoul', 'sensat', 'burrito', 'burrito', 'wa', 'frankli', 'bore', 'downright', 'tasti', 'made', 'onli', 'coupl', 'bite', 'go', 'back', 'wing', 'poor', 'burrito', 'realli', 'miss', 'kick', 'spice', 'actual', 'tast', 'make', 'come', 'back', 'atom', 'sauc', 'came', 'wa', 'sort', 'ranch', 'dressingbas', 'sauc', 'noth', 'burrito', 'korean', 'restaur', 'tend', 'expect', 'littl', 'sauc', 'think', 'guy', 'good', 'thing', 'go', 'chicken', 'would', 'stick', 'next', 'visit', 'seem', 'lot', 'go', 'menu', 'howev', 'one', 'part', 'meal', 'complet', 'home', 'run', 'even', 'bigger', 'letdown', 'part', 'complet', 'miss']","[('risk', 'subject'), ('subject', 'onlin'), ('onlin', 'harass'), ('harass', 'dont'), ('dont', 'get'), ('get', 'wrong'), ('wrong', 'realli'), ('realli', 'love'), ('love', 'wing'), ('wing', 'tri'), ('tri', 'crisp'), ('crisp', 'bbq'), ('bbq', 'sauc'), ('sauc', 'wa'), ('wa', 'fantast'), ('fantast', 'wing'), ('wing', 'fri'), ('fri', 'right'), ('right', 'meat'), ('meat', 'wa'), ('wa', 'tender'), ('tender', 'walk'), ('walk', 'away'), ('away', 'face'), ('face', 'suffici'), ('suffici', 'cover'), ('cover', 'sauc'), ('sauc', 'etc'), ('etc', 'howev'), ('howev', 'also'), ('also', 'dabbl'), ('dabbl', 'half'), ('half', 'menu'), ('menu', 'went'), ('went', 'seoul'), ('seoul', 'sensat'), ('sensat', 'burrito'), ('burrito', 'burrito'), ('burrito', 'wa'), ('wa', 'frankli'), ('frankli', 'bore'), ('bore', 'downright'), ('downright', 'tasti'), ('tasti', 'made'), ('made', 'onli'), ('onli', 'coupl'), ('coupl', 'bite'), ('bite', 'go'), ('go', 'back'), ('back', 'wing'), ('wing', 'poor'), ('poor', 'burrito'), ('burrito', 'realli'), ('realli', 'miss'), ('miss', 'kick'), ('kick', 'spice'), ('spice', 'actual'), ('actual', 'tast'), ('tast', 'make'), ('make', 'come'), ('come', 'back'), ('back', 'atom'), ('atom', 'sauc'), ('sauc', 'came'), ('came', 'wa'), ('wa', 'sort'), ('sort', 'ranch'), ('ranch', 'dressingbas'), ('dressingbas', 'sauc'), ('sauc', 'noth'), ('noth', 'burrito'), ('burrito', 'korean'), ('korean', 'restaur'), ('restaur', 'tend'), ('tend', 'expect'), ('expect', 'littl'), ('littl', 'sauc'), ('sauc', 'think'), ('think', 'guy'), ('guy', 'good'), ('good', 'thing'), ('thing', 'go'), ('go', 'chicken'), ('chicken', 'would'), ('would', 'stick'), ('stick', 'next'), ('next', 'visit'), ('visit', 'seem'), ('seem', 'lot'), ('lot', 'go'), ('go', 'menu'), ('menu', 'howev'), ('howev', 'one'), ('one', 'part'), ('part', 'meal'), ('meal', 'complet'), ('complet', 'home'), ('home', 'run'), ('run', 'even'), ('even', 'bigger'), ('bigger', 'letdown'), ('letdown', 'part'), ('part', 'complet'), ('complet', 'miss')]"
872,Dan C.,UWyRI-NKsFs65bevLWpGAA,5.0,Some interesting facts about CrispI have delicious dreams of this place on a regular basisI have often awoken licking my fingersSome of my taste buds reached a state of nirvana after eating herehavent heard from them sinceI have been here on two separate occasions in one daySeoul Sassy and the BBQ sauces are crazy delicious  The bowls are great toobut honestlyGET THE CHICKENAlso the owner who I have chatted with a few times trying to lobby longer hours is very nice,2011-08-22,"Chicago, IL","['interest', 'fact', 'crispi', 'delici', 'dream', 'thi', 'place', 'regular', 'basisi', 'often', 'awoken', 'lick', 'fingerssom', 'tast', 'bud', 'reach', 'state', 'nirvana', 'eat', 'herehav', 'heard', 'sincei', 'two', 'separ', 'occas', 'one', 'dayseoul', 'sassi', 'bbq', 'sauc', 'crazi', 'delici', 'bowl', 'great', 'toobut', 'honestlyget', 'chickenalso', 'owner', 'chat', 'time', 'tri', 'lobbi', 'longer', 'hour', 'veri', 'nice']","[('interest', 'fact'), ('fact', 'crispi'), ('crispi', 'delici'), ('delici', 'dream'), ('dream', 'thi'), ('thi', 'place'), ('place', 'regular'), ('regular', 'basisi'), ('basisi', 'often'), ('often', 'awoken'), ('awoken', 'lick'), ('lick', 'fingerssom'), ('fingerssom', 'tast'), ('tast', 'bud'), ('bud', 'reach'), ('reach', 'state'), ('state', 'nirvana'), ('nirvana', 'eat'), ('eat', 'herehav'), ('herehav', 'heard'), ('heard', 'sincei'), ('sincei', 'two'), ('two', 'separ'), ('separ', 'occas'), ('occas', 'one'), ('one', 'dayseoul'), ('dayseoul', 'sassi'), ('sassi', 'bbq'), ('bbq', 'sauc'), ('sauc', 'crazi'), ('crazi', 'delici'), ('delici', 'bowl'), ('bowl', 'great'), ('great', 'toobut'), ('toobut', 'honestlyget'), ('honestlyget', 'chickenalso'), ('chickenalso', 'owner'), ('owner', 'chat'), ('chat', 'time'), ('time', 'tri'), ('tri', 'lobbi'), ('lobbi', 'longer'), ('longer', 'hour'), ('hour', 'veri'), ('veri', 'nice')]"
873,Selin D.,xH92scJIM-mg3W0JiZ-YpQ,4.0,Although the chicken wings are like super sized forced fed chicken its seasoned so well you just forget about it all Amazing food and ingredients but where the chicken comes from is rather sketchy All in all amazing food,2011-09-12,"Lakeview, Chicago, IL","['although', 'chicken', 'wing', 'like', 'super', 'size', 'forc', 'fed', 'chicken', 'season', 'well', 'forget', 'amaz', 'food', 'ingredi', 'chicken', 'come', 'rather', 'sketchi', 'amaz', 'food']","[('although', 'chicken'), ('chicken', 'wing'), ('wing', 'like'), ('like', 'super'), ('super', 'size'), ('size', 'forc'), ('forc', 'fed'), ('fed', 'chicken'), ('chicken', 'season'), ('season', 'well'), ('well', 'forget'), ('forget', 'amaz'), ('amaz', 'food'), ('food', 'ingredi'), ('ingredi', 'chicken'), ('chicken', 'come'), ('come', 'rather'), ('rather', 'sketchi'), ('sketchi', 'amaz'), ('amaz', 'food')]"
874,Alex M.,Iwf6vg0VeDFk-PNVz19VBw,4.0,Okay this place is seriously amazing Hot chicken wings FINALLY Im a fan of spicy and these are exactly what I mean when I say spicyYou do need to specify that you want them spicy though You can also order mild or not spicy at allThe only thing that was iffy about this place was the fact that I did order takeout so it probably would have been better if I would have sat in but that place is too tiny There is not enough room for a lot of people to sit in which is a bummer The fries are what I ordered with my wings and theyre okay just plain ol fries kinda soggy but the nice thing about em is that theyre HUGE Like 3 people could share them and be satisfied Its BYOB Friendly staff Cool drinks that are nonalcoholic Youd be lame not to go here,2011-09-23,"Chicago, IL","['okay', 'thi', 'place', 'serious', 'amaz', 'hot', 'chicken', 'wing', 'final', 'im', 'fan', 'spici', 'exactli', 'mean', 'say', 'spicyy', 'need', 'specifi', 'want', 'spici', 'though', 'also', 'order', 'mild', 'spici', 'allth', 'onli', 'thing', 'wa', 'iffi', 'thi', 'place', 'wa', 'fact', 'order', 'takeout', 'probabl', 'would', 'better', 'would', 'sat', 'place', 'tini', 'enough', 'room', 'lot', 'peopl', 'sit', 'bummer', 'fri', 'order', 'wing', 'theyr', 'okay', 'plain', 'ol', 'fri', 'kinda', 'soggi', 'nice', 'thing', 'em', 'theyr', 'huge', 'like', 'num', 'peopl', 'could', 'share', 'satisfi', 'byob', 'friendli', 'staff', 'cool', 'drink', 'nonalcohol', 'youd', 'lame', 'go']","[('okay', 'thi'), ('thi', 'place'), ('place', 'serious'), ('serious', 'amaz'), ('amaz', 'hot'), ('hot', 'chicken'), ('chicken', 'wing'), ('wing', 'final'), ('final', 'im'), ('im', 'fan'), ('fan', 'spici'), ('spici', 'exactli'), ('exactli', 'mean'), ('mean', 'say'), ('say', 'spicyy'), ('spicyy', 'need'), ('need', 'specifi'), ('specifi', 'want'), ('want', 'spici'), ('spici', 'though'), ('though', 'also'), ('also', 'order'), ('order', 'mild'), ('mild', 'spici'), ('spici', 'allth'), ('allth', 'onli'), ('onli', 'thing'), ('thing', 'wa'), ('wa', 'iffi'), ('iffi', 'thi'), ('thi', 'place'), ('place', 'wa'), ('wa', 'fact'), ('fact', 'order'), ('order', 'takeout'), ('takeout', 'probabl'), ('probabl', 'would'), ('would', 'better'), ('better', 'would'), ('would', 'sat'), ('sat', 'place'), ('place', 'tini'), ('tini', 'enough'), ('enough', 'room'), ('room', 'lot'), ('lot', 'peopl'), ('peopl', 'sit'), ('sit', 'bummer'), ('bummer', 'fri'), ('fri', 'order'), ('order', 'wing'), ('wing', 'theyr'), ('theyr', 'okay'), ('okay', 'plain'), ('plain', 'ol'), ('ol', 'fri'), ('fri', 'kinda'), ('kinda', 'soggi'), ('soggi', 'nice'), ('nice', 'thing'), ('thing', 'em'), ('em', 'theyr'), ('theyr', 'huge'), ('huge', 'like'), ('like', 'num'), ('num', 'peopl'), ('peopl', 'could'), ('could', 'share'), ('share', 'satisfi'), ('satisfi', 'byob'), ('byob', 'friendli'), ('friendli', 'staff'), ('staff', 'cool'), ('cool', 'drink'), ('drink', 'nonalcohol'), ('nonalcohol', 'youd'), ('youd', 'lame'), ('lame', 'go')]"
875,Derek S.,HBK4bT6RwNQ36N9ovmvwKg,4.0,Cant go wrong with this place I have had some of the sandwiches and the chicken tenders My favorite sauce is definitely the Seoul Sassy but the buffalo is also quite good You certainly get what you pay for and even more sometimes More than once I have received more tenders than I ordered Will certainly go again,2011-11-20,"Tempe, AZ","['cant', 'go', 'wrong', 'thi', 'place', 'sandwich', 'chicken', 'tender', 'favorit', 'sauc', 'definit', 'seoul', 'sassi', 'buffalo', 'also', 'quit', 'good', 'certainli', 'get', 'pay', 'even', 'sometim', 'onc', 'receiv', 'tender', 'order', 'certainli', 'go']","[('cant', 'go'), ('go', 'wrong'), ('wrong', 'thi'), ('thi', 'place'), ('place', 'sandwich'), ('sandwich', 'chicken'), ('chicken', 'tender'), ('tender', 'favorit'), ('favorit', 'sauc'), ('sauc', 'definit'), ('definit', 'seoul'), ('seoul', 'sassi'), ('sassi', 'buffalo'), ('buffalo', 'also'), ('also', 'quit'), ('quit', 'good'), ('good', 'certainli'), ('certainli', 'get'), ('get', 'pay'), ('pay', 'even'), ('even', 'sometim'), ('sometim', 'onc'), ('onc', 'receiv'), ('receiv', 'tender'), ('tender', 'order'), ('order', 'certainli'), ('certainli', 'go')]"
876,Sarah G.,wnpqTV7chaJisdxsLrqbTw,5.0,1 Grab a friend2 You order the seol sassy chicken3 Your friend orders the bad boy Buddha bowl4 Split it all between youAnd voila Youre in food heaven and your friend will love you forever for taking you here,2011-11-21,"Chicago, IL","['num', 'grab', 'friend2', 'order', 'seol', 'sassi', 'chicken3', 'friend', 'order', 'bad', 'boy', 'buddha', 'bowl4', 'split', 'youand', 'voila', 'food', 'heaven', 'friend', 'love', 'forev', 'take']","[('num', 'grab'), ('grab', 'friend2'), ('friend2', 'order'), ('order', 'seol'), ('seol', 'sassi'), ('sassi', 'chicken3'), ('chicken3', 'friend'), ('friend', 'order'), ('order', 'bad'), ('bad', 'boy'), ('boy', 'buddha'), ('buddha', 'bowl4'), ('bowl4', 'split'), ('split', 'youand'), ('youand', 'voila'), ('voila', 'food'), ('food', 'heaven'), ('heaven', 'friend'), ('friend', 'love'), ('love', 'forev'), ('forev', 'take')]"
877,Joe R.,4fbf0cKPK4XbVqNpCB22Xg,5.0,Reedicyoulus wings In all seriousness though Crisp is serving up some of the best wings in town Now yes these arent your typical leg and wing smothered in a butter based wing sauce no no these are pretty damn authentic whole leg and wing deep fried and covered in one of four Korean sauces I had the BBQ sauce and I entered meat heaven Korea is known for their fried chicken and Crisp does a great job at keeping this tradition alive and well here in Chicago I go to Chicago wing fest every year and can say that these wings blow away a lot of the places that are thereI had the Buddha bowl as well which was tasty but the wings stole the show If youre in the mood for some wings of a slightly different variety head over to Crisp,2011-12-12,"Chicago, IL","['reedicyoulu', 'wing', 'serious', 'though', 'crisp', 'serv', 'best', 'wing', 'town', 'ye', 'arent', 'typic', 'leg', 'wing', 'smother', 'butter', 'base', 'wing', 'sauc', 'pretti', 'damn', 'authent', 'whole', 'leg', 'wing', 'deep', 'fri', 'cover', 'one', 'four', 'korean', 'sauc', 'bbq', 'sauc', 'enter', 'meat', 'heaven', 'korea', 'known', 'fri', 'chicken', 'crisp', 'doe', 'great', 'job', 'keep', 'thi', 'tradit', 'aliv', 'well', 'chicago', 'go', 'chicago', 'wing', 'fest', 'everi', 'year', 'say', 'wing', 'blow', 'away', 'lot', 'place', 'therei', 'buddha', 'bowl', 'well', 'wa', 'tasti', 'wing', 'stole', 'show', 'mood', 'wing', 'slightli', 'differ', 'varieti', 'head', 'crisp']","[('reedicyoulu', 'wing'), ('wing', 'serious'), ('serious', 'though'), ('though', 'crisp'), ('crisp', 'serv'), ('serv', 'best'), ('best', 'wing'), ('wing', 'town'), ('town', 'ye'), ('ye', 'arent'), ('arent', 'typic'), ('typic', 'leg'), ('leg', 'wing'), ('wing', 'smother'), ('smother', 'butter'), ('butter', 'base'), ('base', 'wing'), ('wing', 'sauc'), ('sauc', 'pretti'), ('pretti', 'damn'), ('damn', 'authent'), ('authent', 'whole'), ('whole', 'leg'), ('leg', 'wing'), ('wing', 'deep'), ('deep', 'fri'), ('fri', 'cover'), ('cover', 'one'), ('one', 'four'), ('four', 'korean'), ('korean', 'sauc'), ('sauc', 'bbq'), ('bbq', 'sauc'), ('sauc', 'enter'), ('enter', 'meat'), ('meat', 'heaven'), ('heaven', 'korea'), ('korea', 'known'), ('known', 'fri'), ('fri', 'chicken'), ('chicken', 'crisp'), ('crisp', 'doe'), ('doe', 'great'), ('great', 'job'), ('job', 'keep'), ('keep', 'thi'), ('thi', 'tradit'), ('tradit', 'aliv'), ('aliv', 'well'), ('well', 'chicago'), ('chicago', 'go'), ('go', 'chicago'), ('chicago', 'wing'), ('wing', 'fest'), ('fest', 'everi'), ('everi', 'year'), ('year', 'say'), ('say', 'wing'), ('wing', 'blow'), ('blow', 'away'), ('away', 'lot'), ('lot', 'place'), ('place', 'therei'), ('therei', 'buddha'), ('buddha', 'bowl'), ('bowl', 'well'), ('well', 'wa'), ('wa', 'tasti'), ('tasti', 'wing'), ('wing', 'stole'), ('stole', 'show'), ('show', 'mood'), ('mood', 'wing'), ('wing', 'slightli'), ('slightli', 'differ'), ('differ', 'varieti'), ('varieti', 'head'), ('head', 'crisp')]"
