,Author,ReviewID,Overall,Content,Date,Author_Location,Unigrams,bigrams
10,Jen J.,rPNzFMpXN-xBl4goEK0O6A,5.0,On a recent visit to Chicago some friends and I were looking for a good spot on a Friday night Luckily for us Café Iberico had room to squeeze the 6 of us in We ordered 1 or 2 dishes each to share around the table Wow  everything was delicious really good portion sizes and very reasonable prices The sangria was delectable and refreshing I actually preferred the white sangria even though Im a red wine drinker but both were super tasty One of my friends is a vegetarian and there were plenty of choices for her tooWe had ensalada de pimientos asados roasted peppers aceitunas alinadas marinated olives Patatas Bravas roasted spicy potatoes chicken empanada queso de cabra goat cheese and tomato sauce Paella marinara seafood paella a scallop dish that was the special a grilled chicken dish calamares a la plancha octopus manchego stuffed dates wrapped in prosciutto and 3 pitchers of sangria Our total was less than 35 each including tip and we were all stuffed Everything was scrumptious Definitely get the stuffed dates  so good Highly recommend this place especially for a group of 5 or more so you can try a bit of everything,2014-05-21,"Calgary, Canada","['recent', 'visit', 'chicago', 'friend', 'look', 'good', 'spot', 'friday', 'night', 'luckili', 'us', 'café', 'iberico', 'room', 'squeez', 'num', 'us', 'order', 'num', 'num', 'dish', 'share', 'around', 'tabl', 'wow', 'everyth', 'wa', 'delici', 'realli', 'good', 'portion', 'size', 'veri', 'reason', 'price', 'sangria', 'wa', 'delect', 'refresh', 'actual', 'prefer', 'white', 'sangria', 'even', 'though', 'im', 'red', 'wine', 'drinker', 'super', 'tasti', 'one', 'friend', 'vegetarian', 'plenti', 'choic', 'toow', 'ensalada', 'de', 'pimiento', 'asado', 'roast', 'pepper', 'aceituna', 'alinada', 'marin', 'oliv', 'patata', 'brava', 'roast', 'spici', 'potato', 'chicken', 'empanada', 'queso', 'de', 'cabra', 'goat', 'chees', 'tomato', 'sauc', 'paella', 'marinara', 'seafood', 'paella', 'scallop', 'dish', 'wa', 'special', 'grill', 'chicken', 'dish', 'calamar', 'la', 'plancha', 'octopu', 'manchego', 'stuf', 'date', 'wrap', 'prosciutto', 'num', 'pitcher', 'sangria', 'total', 'wa', 'less', 'num', 'includ', 'tip', 'stuf', 'everyth', 'wa', 'scrumptiou', 'definit', 'get', 'stuf', 'date', 'good', 'highli', 'recommend', 'thi', 'place', 'especi', 'group', 'num', 'tri', 'bit', 'everyth']","[('recent', 'visit'), ('visit', 'chicago'), ('chicago', 'friend'), ('friend', 'look'), ('look', 'good'), ('good', 'spot'), ('spot', 'friday'), ('friday', 'night'), ('night', 'luckili'), ('luckili', 'us'), ('us', 'café'), ('café', 'iberico'), ('iberico', 'room'), ('room', 'squeez'), ('squeez', 'num'), ('num', 'us'), ('us', 'order'), ('order', 'num'), ('num', 'num'), ('num', 'dish'), ('dish', 'share'), ('share', 'around'), ('around', 'tabl'), ('tabl', 'wow'), ('wow', 'everyth'), ('everyth', 'wa'), ('wa', 'delici'), ('delici', 'realli'), ('realli', 'good'), ('good', 'portion'), ('portion', 'size'), ('size', 'veri'), ('veri', 'reason'), ('reason', 'price'), ('price', 'sangria'), ('sangria', 'wa'), ('wa', 'delect'), ('delect', 'refresh'), ('refresh', 'actual'), ('actual', 'prefer'), ('prefer', 'white'), ('white', 'sangria'), ('sangria', 'even'), ('even', 'though'), ('though', 'im'), ('im', 'red'), ('red', 'wine'), ('wine', 'drinker'), ('drinker', 'super'), ('super', 'tasti'), ('tasti', 'one'), ('one', 'friend'), ('friend', 'vegetarian'), ('vegetarian', 'plenti'), ('plenti', 'choic'), ('choic', 'toow'), ('toow', 'ensalada'), ('ensalada', 'de'), ('de', 'pimiento'), ('pimiento', 'asado'), ('asado', 'roast'), ('roast', 'pepper'), ('pepper', 'aceituna'), ('aceituna', 'alinada'), ('alinada', 'marin'), ('marin', 'oliv'), ('oliv', 'patata'), ('patata', 'brava'), ('brava', 'roast'), ('roast', 'spici'), ('spici', 'potato'), ('potato', 'chicken'), ('chicken', 'empanada'), ('empanada', 'queso'), ('queso', 'de'), ('de', 'cabra'), ('cabra', 'goat'), ('goat', 'chees'), ('chees', 'tomato'), ('tomato', 'sauc'), ('sauc', 'paella'), ('paella', 'marinara'), ('marinara', 'seafood'), ('seafood', 'paella'), ('paella', 'scallop'), ('scallop', 'dish'), ('dish', 'wa'), ('wa', 'special'), ('special', 'grill'), ('grill', 'chicken'), ('chicken', 'dish'), ('dish', 'calamar'), ('calamar', 'la'), ('la', 'plancha'), ('plancha', 'octopu'), ('octopu', 'manchego'), ('manchego', 'stuf'), ('stuf', 'date'), ('date', 'wrap'), ('wrap', 'prosciutto'), ('prosciutto', 'num'), ('num', 'pitcher'), ('pitcher', 'sangria'), ('sangria', 'total'), ('total', 'wa'), ('wa', 'less'), ('less', 'num'), ('num', 'includ'), ('includ', 'tip'), ('tip', 'stuf'), ('stuf', 'everyth'), ('everyth', 'wa'), ('wa', 'scrumptiou'), ('scrumptiou', 'definit'), ('definit', 'get'), ('get', 'stuf'), ('stuf', 'date'), ('date', 'good'), ('good', 'highli'), ('highli', 'recommend'), ('recommend', 'thi'), ('thi', 'place'), ('place', 'especi'), ('especi', 'group'), ('group', 'num'), ('num', 'tri'), ('tri', 'bit'), ('bit', 'everyth')]"
11,sally l.,fzejcVFHhWkTBvhGPD3IZw,1.0,Surprising Expected better They delivered the gazpacho bowl on top of the menus and left Squid was tough  tasteless  Baked goat cheese served with soft bread instead of crustini  Everything bland  disappointing,2014-07-01,"Playa del Rey, CA","['surpris', 'expect', 'better', 'deliv', 'gazpacho', 'bowl', 'top', 'menu', 'left', 'squid', 'wa', 'tough', 'tasteless', 'bake', 'goat', 'chees', 'serv', 'soft', 'bread', 'instead', 'crustini', 'everyth', 'bland', 'disappoint']","[('surpris', 'expect'), ('expect', 'better'), ('better', 'deliv'), ('deliv', 'gazpacho'), ('gazpacho', 'bowl'), ('bowl', 'top'), ('top', 'menu'), ('menu', 'left'), ('left', 'squid'), ('squid', 'wa'), ('wa', 'tough'), ('tough', 'tasteless'), ('tasteless', 'bake'), ('bake', 'goat'), ('goat', 'chees'), ('chees', 'serv'), ('serv', 'soft'), ('soft', 'bread'), ('bread', 'instead'), ('instead', 'crustini'), ('crustini', 'everyth'), ('everyth', 'bland'), ('bland', 'disappoint')]"
12,Sarah C.,ojqwidvtoIcLrVaVE7ztiw,3.0,Got grilled sea scallops scallops were cooked well but basically just tasted like butter and couldnt taste other flavors The mushrooms tapa was good and made of 3 different mushrooms Had a little spice kick to them The goat cheese and tomato sauce was a nice appetizerlike dish but the bread was too toasted Nothing extraordinary Good thing is the tapas are larger in size compared to other Spanish restaurants Ive tried,2014-05-14,"Chicago, IL","['got', 'grill', 'sea', 'scallop', 'scallop', 'cook', 'well', 'basic', 'tast', 'like', 'butter', 'couldnt', 'tast', 'flavor', 'mushroom', 'tapa', 'wa', 'good', 'made', 'num', 'differ', 'mushroom', 'littl', 'spice', 'kick', 'goat', 'chees', 'tomato', 'sauc', 'wa', 'nice', 'appetizerlik', 'dish', 'bread', 'wa', 'toast', 'noth', 'extraordinari', 'good', 'thing', 'tapa', 'larger', 'size', 'compar', 'spanish', 'restaur', 'ive', 'tri']","[('got', 'grill'), ('grill', 'sea'), ('sea', 'scallop'), ('scallop', 'scallop'), ('scallop', 'cook'), ('cook', 'well'), ('well', 'basic'), ('basic', 'tast'), ('tast', 'like'), ('like', 'butter'), ('butter', 'couldnt'), ('couldnt', 'tast'), ('tast', 'flavor'), ('flavor', 'mushroom'), ('mushroom', 'tapa'), ('tapa', 'wa'), ('wa', 'good'), ('good', 'made'), ('made', 'num'), ('num', 'differ'), ('differ', 'mushroom'), ('mushroom', 'littl'), ('littl', 'spice'), ('spice', 'kick'), ('kick', 'goat'), ('goat', 'chees'), ('chees', 'tomato'), ('tomato', 'sauc'), ('sauc', 'wa'), ('wa', 'nice'), ('nice', 'appetizerlik'), ('appetizerlik', 'dish'), ('dish', 'bread'), ('bread', 'wa'), ('wa', 'toast'), ('toast', 'noth'), ('noth', 'extraordinari'), ('extraordinari', 'good'), ('good', 'thing'), ('thing', 'tapa'), ('tapa', 'larger'), ('larger', 'size'), ('size', 'compar'), ('compar', 'spanish'), ('spanish', 'restaur'), ('restaur', 'ive'), ('ive', 'tri')]"
13,Zengcong L.,nCMRNlJ09Vyn7My4lGPTXg,4.0,Its pretty dark and noisy inside So it might not be the right pick for you if you are looking for a highend classy romantic dating environment Weve tried the steamed mussels as well as the skewer of octopus pork chicken and shrimp mixed with rice The steamed mussels is awesome fresh and decently seasoned Octopus and shrimp are also well done Although I doubt if the skewer dish is enough for a grown man not enough food per serving,2014-07-02,"Etobicoke, Toronto, Canada","['pretti', 'dark', 'noisi', 'insid', 'might', 'right', 'pick', 'look', 'highend', 'classi', 'romant', 'date', 'environ', 'weve', 'tri', 'steam', 'mussel', 'well', 'skewer', 'octopu', 'pork', 'chicken', 'shrimp', 'mix', 'rice', 'steam', 'mussel', 'awesom', 'fresh', 'decent', 'season', 'octopu', 'shrimp', 'also', 'well', 'done', 'although', 'doubt', 'skewer', 'dish', 'enough', 'grown', 'man', 'enough', 'food', 'per', 'serv']","[('pretti', 'dark'), ('dark', 'noisi'), ('noisi', 'insid'), ('insid', 'might'), ('might', 'right'), ('right', 'pick'), ('pick', 'look'), ('look', 'highend'), ('highend', 'classi'), ('classi', 'romant'), ('romant', 'date'), ('date', 'environ'), ('environ', 'weve'), ('weve', 'tri'), ('tri', 'steam'), ('steam', 'mussel'), ('mussel', 'well'), ('well', 'skewer'), ('skewer', 'octopu'), ('octopu', 'pork'), ('pork', 'chicken'), ('chicken', 'shrimp'), ('shrimp', 'mix'), ('mix', 'rice'), ('rice', 'steam'), ('steam', 'mussel'), ('mussel', 'awesom'), ('awesom', 'fresh'), ('fresh', 'decent'), ('decent', 'season'), ('season', 'octopu'), ('octopu', 'shrimp'), ('shrimp', 'also'), ('also', 'well'), ('well', 'done'), ('done', 'although'), ('although', 'doubt'), ('doubt', 'skewer'), ('skewer', 'dish'), ('dish', 'enough'), ('enough', 'grown'), ('grown', 'man'), ('man', 'enough'), ('enough', 'food'), ('food', 'per'), ('per', 'serv')]"
14,Sara A.,nzGPPrSZK6icxVjKBfS61Q,4.0,This place has one of the best patatas bravas I have ever had Stay away from their garlic potatoes because they overwhelm it with too much Mayo The beef skewers are dry and bland The seafood paella is very well cooked and generously portioned to be shared amongst twoSaras service diagnosis The servers are nice but there is a speech barrier 60 of the time an incorrect time comes out or an item is just forgotten Hosts can be a bit friendlier but overall a great place for larger groups first dates and girls night,2014-05-15,"Fenway, Boston, MA","['thi', 'place', 'ha', 'one', 'best', 'patata', 'brava', 'ever', 'stay', 'away', 'garlic', 'potato', 'becaus', 'overwhelm', 'much', 'mayo', 'beef', 'skewer', 'dri', 'bland', 'seafood', 'paella', 'veri', 'well', 'cook', 'gener', 'portion', 'share', 'amongst', 'twosara', 'servic', 'diagnosi', 'server', 'nice', 'speech', 'barrier', 'num', 'time', 'incorrect', 'time', 'come', 'item', 'forgotten', 'host', 'bit', 'friendlier', 'overal', 'great', 'place', 'larger', 'group', 'first', 'date', 'girl', 'night']","[('thi', 'place'), ('place', 'ha'), ('ha', 'one'), ('one', 'best'), ('best', 'patata'), ('patata', 'brava'), ('brava', 'ever'), ('ever', 'stay'), ('stay', 'away'), ('away', 'garlic'), ('garlic', 'potato'), ('potato', 'becaus'), ('becaus', 'overwhelm'), ('overwhelm', 'much'), ('much', 'mayo'), ('mayo', 'beef'), ('beef', 'skewer'), ('skewer', 'dri'), ('dri', 'bland'), ('bland', 'seafood'), ('seafood', 'paella'), ('paella', 'veri'), ('veri', 'well'), ('well', 'cook'), ('cook', 'gener'), ('gener', 'portion'), ('portion', 'share'), ('share', 'amongst'), ('amongst', 'twosara'), ('twosara', 'servic'), ('servic', 'diagnosi'), ('diagnosi', 'server'), ('server', 'nice'), ('nice', 'speech'), ('speech', 'barrier'), ('barrier', 'num'), ('num', 'time'), ('time', 'incorrect'), ('incorrect', 'time'), ('time', 'come'), ('come', 'item'), ('item', 'forgotten'), ('forgotten', 'host'), ('host', 'bit'), ('bit', 'friendlier'), ('friendlier', 'overal'), ('overal', 'great'), ('great', 'place'), ('place', 'larger'), ('larger', 'group'), ('group', 'first'), ('first', 'date'), ('date', 'girl'), ('girl', 'night')]"
15,John D.,iYzHsqGw6AO9kVYHegACEA,4.0,Great amazing food for the price Had a pitcher of sangria and shared lots of tapas with friends Shrimp scallops mussels You name it and it will be delicious I highly recommend this place The server was nice but not too personable thats why Im only giving 4 stars Ill be back though for sure,2014-07-01,"Alameda, CA","['great', 'amaz', 'food', 'price', 'pitcher', 'sangria', 'share', 'lot', 'tapa', 'friend', 'shrimp', 'scallop', 'mussel', 'name', 'delici', 'highli', 'recommend', 'thi', 'place', 'server', 'wa', 'nice', 'person', 'whi', 'im', 'onli', 'give', 'num', 'star', 'ill', 'back', 'though', 'sure']","[('great', 'amaz'), ('amaz', 'food'), ('food', 'price'), ('price', 'pitcher'), ('pitcher', 'sangria'), ('sangria', 'share'), ('share', 'lot'), ('lot', 'tapa'), ('tapa', 'friend'), ('friend', 'shrimp'), ('shrimp', 'scallop'), ('scallop', 'mussel'), ('mussel', 'name'), ('name', 'delici'), ('delici', 'highli'), ('highli', 'recommend'), ('recommend', 'thi'), ('thi', 'place'), ('place', 'server'), ('server', 'wa'), ('wa', 'nice'), ('nice', 'person'), ('person', 'whi'), ('whi', 'im'), ('im', 'onli'), ('onli', 'give'), ('give', 'num'), ('num', 'star'), ('star', 'ill'), ('ill', 'back'), ('back', 'though'), ('though', 'sure')]"
16,Angie E.,tD5UgXKl9b7ubzMirXfg4A,2.0,Dont see myself returning Normally I love tapas But this place does not have a great selection I didnt find myself wanting to try a bunch of thingsService wasnt so hot either  Waiter was super busy and we waited forever to get his attention to order more  I mean isnt that the whole point of tapas To be able to order as you go But really cant happen if your waiter never comes byActually food we got too was just average Nothing spectacular there are better tapas around,2014-04-05,"Naperville, IL","['dont', 'see', 'return', 'normal', 'love', 'tapa', 'thi', 'place', 'doe', 'great', 'select', 'didnt', 'find', 'want', 'tri', 'bunch', 'thingsservic', 'wasnt', 'hot', 'either', 'waiter', 'wa', 'super', 'busi', 'wait', 'forev', 'get', 'hi', 'attent', 'order', 'mean', 'isnt', 'whole', 'point', 'tapa', 'abl', 'order', 'go', 'realli', 'cant', 'happen', 'waiter', 'never', 'come', 'byactual', 'food', 'got', 'wa', 'averag', 'noth', 'spectacular', 'better', 'tapa', 'around']","[('dont', 'see'), ('see', 'return'), ('return', 'normal'), ('normal', 'love'), ('love', 'tapa'), ('tapa', 'thi'), ('thi', 'place'), ('place', 'doe'), ('doe', 'great'), ('great', 'select'), ('select', 'didnt'), ('didnt', 'find'), ('find', 'want'), ('want', 'tri'), ('tri', 'bunch'), ('bunch', 'thingsservic'), ('thingsservic', 'wasnt'), ('wasnt', 'hot'), ('hot', 'either'), ('either', 'waiter'), ('waiter', 'wa'), ('wa', 'super'), ('super', 'busi'), ('busi', 'wait'), ('wait', 'forev'), ('forev', 'get'), ('get', 'hi'), ('hi', 'attent'), ('attent', 'order'), ('order', 'mean'), ('mean', 'isnt'), ('isnt', 'whole'), ('whole', 'point'), ('point', 'tapa'), ('tapa', 'abl'), ('abl', 'order'), ('order', 'go'), ('go', 'realli'), ('realli', 'cant'), ('cant', 'happen'), ('happen', 'waiter'), ('waiter', 'never'), ('never', 'come'), ('come', 'byactual'), ('byactual', 'food'), ('food', 'got'), ('got', 'wa'), ('wa', 'averag'), ('averag', 'noth'), ('noth', 'spectacular'), ('spectacular', 'better'), ('better', 'tapa'), ('tapa', 'around')]"
17,Louie C.,Ym2rwRmYq2heOPfv9LIILA,5.0,Octopus calamari blood sausage mushrooms chorizo and clams  Washed down with plenty of sangria  Tapas at this joint are SO GOOD and very affordable  Also barely had room to fit in the rice pudding and caramelized banana  cream but we did and it was GREAT,2014-06-21,"Westminster, CA","['octopu', 'calamari', 'blood', 'sausag', 'mushroom', 'chorizo', 'clam', 'wash', 'plenti', 'sangria', 'tapa', 'thi', 'joint', 'good', 'veri', 'afford', 'also', 'bare', 'room', 'fit', 'rice', 'pud', 'caramel', 'banana', 'cream', 'wa', 'great']","[('octopu', 'calamari'), ('calamari', 'blood'), ('blood', 'sausag'), ('sausag', 'mushroom'), ('mushroom', 'chorizo'), ('chorizo', 'clam'), ('clam', 'wash'), ('wash', 'plenti'), ('plenti', 'sangria'), ('sangria', 'tapa'), ('tapa', 'thi'), ('thi', 'joint'), ('joint', 'good'), ('good', 'veri'), ('veri', 'afford'), ('afford', 'also'), ('also', 'bare'), ('bare', 'room'), ('room', 'fit'), ('fit', 'rice'), ('rice', 'pud'), ('pud', 'caramel'), ('caramel', 'banana'), ('banana', 'cream'), ('cream', 'wa'), ('wa', 'great')]"
18,Luz Marina V.,covXqmsF6Zl_m7YbCCyKFA,2.0,ForgettableThe tapas are too big the food just average The attention was ok but we felt rushedIt didnt feel like an authentic tapa placerather a busy Spanish style restaurant,2014-05-19,"Ada, MI","['forgettableth', 'tapa', 'big', 'food', 'averag', 'attent', 'wa', 'ok', 'felt', 'rushedit', 'didnt', 'feel', 'like', 'authent', 'tapa', 'placerath', 'busi', 'spanish', 'style', 'restaur']","[('forgettableth', 'tapa'), ('tapa', 'big'), ('big', 'food'), ('food', 'averag'), ('averag', 'attent'), ('attent', 'wa'), ('wa', 'ok'), ('ok', 'felt'), ('felt', 'rushedit'), ('rushedit', 'didnt'), ('didnt', 'feel'), ('feel', 'like'), ('like', 'authent'), ('authent', 'tapa'), ('tapa', 'placerath'), ('placerath', 'busi'), ('busi', 'spanish'), ('spanish', 'style'), ('style', 'restaur')]"
19,Matt R.,PblUKd5tnsCwkxIjxTDqfQ,4.0,IbericoLet me echo Yvonnes original review in that Iberico is loud and it is crowded It also looks incredibly trashy at the entrance if youre walking in through the bar Service is also crap as anyone other than your waiter will not be helpful  On that basis I almost wanted to walk out before I actually sat at my table With that said lets get to how such a crap place manages to garner such a positive review The food The food here is very very faithful to Spanish tapas and I dont mean the generic stuff They also have one significant addition their potatoes are actually spicy which is unlike Spain  where spicy is basically added pepper All in all I found the Tapas here to be delicious and well worth their value as well as being well prepared and freshly cooked The ambiance kinda sucked in addition to having random techno playing while eating which amuses me but the food is worth the trip,2014-04-01,"Evanston, IL","['ibericolet', 'echo', 'yvonn', 'origin', 'review', 'iberico', 'loud', 'crowd', 'also', 'look', 'incred', 'trashi', 'entranc', 'walk', 'bar', 'servic', 'also', 'crap', 'anyon', 'waiter', 'help', 'basi', 'almost', 'want', 'walk', 'befor', 'actual', 'sat', 'tabl', 'said', 'let', 'get', 'crap', 'place', 'manag', 'garner', 'posit', 'review', 'food', 'food', 'veri', 'veri', 'faith', 'spanish', 'tapa', 'dont', 'mean', 'gener', 'stuff', 'also', 'one', 'signific', 'addit', 'potato', 'actual', 'spici', 'unlik', 'spain', 'spici', 'basic', 'ad', 'pepper', 'found', 'tapa', 'delici', 'well', 'worth', 'valu', 'well', 'well', 'prepar', 'freshli', 'cook', 'ambianc', 'kinda', 'suck', 'addit', 'random', 'techno', 'play', 'eat', 'amus', 'food', 'worth', 'trip']","[('ibericolet', 'echo'), ('echo', 'yvonn'), ('yvonn', 'origin'), ('origin', 'review'), ('review', 'iberico'), ('iberico', 'loud'), ('loud', 'crowd'), ('crowd', 'also'), ('also', 'look'), ('look', 'incred'), ('incred', 'trashi'), ('trashi', 'entranc'), ('entranc', 'walk'), ('walk', 'bar'), ('bar', 'servic'), ('servic', 'also'), ('also', 'crap'), ('crap', 'anyon'), ('anyon', 'waiter'), ('waiter', 'help'), ('help', 'basi'), ('basi', 'almost'), ('almost', 'want'), ('want', 'walk'), ('walk', 'befor'), ('befor', 'actual'), ('actual', 'sat'), ('sat', 'tabl'), ('tabl', 'said'), ('said', 'let'), ('let', 'get'), ('get', 'crap'), ('crap', 'place'), ('place', 'manag'), ('manag', 'garner'), ('garner', 'posit'), ('posit', 'review'), ('review', 'food'), ('food', 'food'), ('food', 'veri'), ('veri', 'veri'), ('veri', 'faith'), ('faith', 'spanish'), ('spanish', 'tapa'), ('tapa', 'dont'), ('dont', 'mean'), ('mean', 'gener'), ('gener', 'stuff'), ('stuff', 'also'), ('also', 'one'), ('one', 'signific'), ('signific', 'addit'), ('addit', 'potato'), ('potato', 'actual'), ('actual', 'spici'), ('spici', 'unlik'), ('unlik', 'spain'), ('spain', 'spici'), ('spici', 'basic'), ('basic', 'ad'), ('ad', 'pepper'), ('pepper', 'found'), ('found', 'tapa'), ('tapa', 'delici'), ('delici', 'well'), ('well', 'worth'), ('worth', 'valu'), ('valu', 'well'), ('well', 'well'), ('well', 'prepar'), ('prepar', 'freshli'), ('freshli', 'cook'), ('cook', 'ambianc'), ('ambianc', 'kinda'), ('kinda', 'suck'), ('suck', 'addit'), ('addit', 'random'), ('random', 'techno'), ('techno', 'play'), ('play', 'eat'), ('eat', 'amus'), ('amus', 'food'), ('food', 'worth'), ('worth', 'trip')]"
